Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
0098-BOWSO,Male,-1.2245224806413377,No,0.0,San Jose,0.8859731867013867,0.48185135793158373,-0.993881546960435,-0.6786996571864785,-0.21950680755127444,Offer B,Yes,-0.35470816844940095,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-1.416427902427562,-0.7725221726730184,0.0,0.0,-0.22225533905158687,-0.6798740397336769,0.677557161790749,-0.214217897152195,-0.326610557238493
0100-DUVFC,Male,1.1636566349438313,Yes,0.0,Wilmington,-1.4769028680093952,-0.978383187969677,0.6937009708518719,0.4487667361379262,1.532711678969084,Offer B,Yes,1.040674302129491,Yes,Yes,Fiber Optic,0.44872113171947803,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,-0.833519714029658,1.320529844242659,2.2190805569877132,0.0,0.0,2.456879726871663,2.457865435580645,0.677557161790749,-0.214217897152195,-0.326610557238493
0103-CSITQ,Female,-1.582749347979113,Yes,0.0,Modesto,1.0076987368186963,0.5966862377536456,-0.5203095308538551,2.1399663261245334,1.0029712063001386,Offer B,Yes,-1.292126556809623,Yes,Yes,Fiber Optic,1.86688789927055,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,1.467953797810376,1.752963066859283,0.0,0.0,-0.3451943303067667,1.284515272991364,0.677557161790749,-0.214217897152195,-0.326610557238493
0104-PPXDV,Male,0.8651342454956852,Yes,0.0,San Diego,-0.7395476551306488,-1.4178641016961573,1.2255167890026994,2.1399663261245334,1.043720473428519,Offer B,Yes,-0.5244068332197493,No,Yes,DSL,-0.3854946138987996,No,No,Yes,No,No,No,No,Yes,One Year,No,0.8347040273488249,-0.4261235186792034,0.26396867223978693,0.0,0.0,0.3941273722647534,0.3146678272102813,0.677557161790749,-0.214217897152195,-0.326610557238493
0106-GHRQR,Male,-1.343931436420596,No,0.0,Rancho Palos Verdes,-1.7295103149342541,-0.9900984123415931,0.6448696286519916,-0.6786996571864785,-0.6677487459634592,Offer B,Yes,0.01951814469045059,Yes,Yes,DSL,1.86688789927055,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,0.25010374659880225,-0.47142682259999785,0.0,0.0,-0.40008886655019066,-0.4926339288533151,0.677557161790749,-0.214217897152195,-0.326610557238493
0106-UGRDO,Female,0.5069073781579098,Yes,0.0,Kenwood,1.058866556558273,0.900077819917408,-1.2834503478436414,0.4487667361379262,1.4919624118407038,Offer A,Yes,0.9687932083184702,Yes,Yes,Fiber Optic,0.3652995571576503,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,1.6794751224944913,2.6047279649150368,0.0,0.0,2.3276632582358485,2.7281832121108387,0.677557161790749,-0.214217897152195,-0.326610557238493
0107-WESLM,Male,-0.8662956133035624,No,0.0,West Point,0.9527606566772556,0.9000069339390846,-0.3309058837209586,-0.6786996571864785,-1.2789877528891658,Offer E,Yes,0.4685897204582723,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-1.4020059939263723,-0.9975603871970354,0.0,0.0,-0.8609916980618321,-1.0418864965716412,-1.599177137108223,-1.7169436438084795,-0.6074453948200712
0107-YHINA,Male,0.7457252897164267,No,0.0,Los Angeles,-1.8442339528766742,-0.8886678684892246,0.6720370412303257,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,1.131081451046445,Yes,Yes,Fiber Optic,0.19845640803399475,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,1.1586839821737525,-0.9623009434467286,0.0,0.0,-0.8501366404635968,-1.0108428800991656,-1.599177137108223,-0.214217897152195,-0.326610557238493
0111-KLBQG,Male,1.4621790243919774,Yes,0.0,Morongo Valley,-0.6625266212068645,-0.8504664021136159,1.4678380772953759,2.1399663261245334,-0.015760471909372287,Offer C,Yes,0.4752591002964082,No,Yes,Fiber Optic,0.031613258910339226,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,2.5029277687273073,0.9728016059361966,0.25642253346468985,0.0,0.0,0.33834646107203276,0.29621427716625326,0.677557161790749,-0.214217897152195,-0.326610557238493
0112-QAWRZ,Male,0.14868051082013445,Yes,0.0,Palo Verde,-0.6571405349184879,-1.1635649076176928,2.320203461850546,2.1399663261245334,-0.6677487459634592,Offer D,Yes,1.7239152144363088,Yes,Yes,Fiber Optic,-0.8860240612697661,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.8718482464278685,-0.36988492013509666,0.0,0.0,0.04674124487604295,-0.2836381272753359,0.677557161790749,-0.214217897152195,-0.326610557238493
0112-QWPNC,Male,0.8651342454956852,Yes,0.0,Valyermo,0.04143485668394748,-0.7297710746664631,0.9386537744011331,-0.30287752607834356,0.6769770692730951,Offer B,Yes,1.0451205553549145,Yes,Yes,Cable,-1.0528672103934216,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,-0.833519714029658,0.665134224577483,0.785049412920166,0.0,0.0,1.4535154263904995,1.0357295501198143,-1.599177137108223,-0.214217897152195,0.23505911792466322
0114-IGABW,Female,-0.3886597901865286,Yes,0.0,Cambria,-0.031277308209135615,-0.24549548845478233,-0.592112901104121,0.07294460502979132,1.5734609460974645,Offer A,No,0.01803606028197596,No,Yes,Cable,0.5321427062813058,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,-0.833519714029658,-0.17133646849151882,0.8232434661941215,0.0,0.0,-0.899567221540124,0.38878952831498087,0.677557161790749,-0.214217897152195,-0.326610557238493
0114-PEGZZ,Female,-0.4483642680761578,No,0.0,Round Mountain,1.3992672099836696,1.9143682711199794,-1.069154302468715,-0.6786996571864785,0.024988795219008143,Offer B,Yes,1.796537350451567,Yes,Yes,Fiber Optic,-0.8860240612697661,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,-0.833519714029658,1.408663729527707,0.6024196157228634,0.0,0.0,1.0914616149093193,0.786922861275861,0.677557161790749,-0.214217897152195,-0.326610557238493
0114-RSRRW,Female,-1.5230448700894839,Yes,0.0,Klamath,1.1105729849266879,2.1773572760154907,-1.9859734751507736,2.1399663261245334,-0.9122443487337418,Offer D,Yes,1.7898679706134313,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-1.3988011253705523,-0.9234670129082179,0.0,0.0,-0.29731794092215696,-0.8209994943120057,0.677557161790749,-0.214217897152195,-0.326610557238493
0115-TFERT,Male,-1.343931436420596,Yes,0.0,Fresno,0.08829380739282326,0.2609414849573661,-0.01876704671049932,-0.30287752607834356,-0.46400241032155704,Offer B,Yes,0.8013176701608332,Yes,Yes,Fiber Optic,1.86688789927055,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,-0.833519714029658,1.5256414318151346,0.016203782457436863,0.0,0.0,0.025006845434386502,0.057757790032281056,-1.599177137108223,-1.7169436438084795,-0.8882802324016493
0117-LFRMW,Male,0.32779394448902216,Yes,0.0,Angwin,0.5504200109355292,0.9498693462803488,-1.23625946690972,-0.30287752607834356,0.18798586373252987,Offer B,No,0.01803606028197596,No,Yes,DSL,0.031613258910339226,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,-0.833519714029658,-0.7498152428170162,-0.3669723753447084,0.0,0.0,-0.899567221540124,-0.5536658745206113,-1.599177137108223,-0.214217897152195,0.5158939555062414
0118-JPNOY,Female,1.4621790243919774,No,0.0,Le Grand,0.9947721297265926,0.4260944726956325,-0.22879993524711206,-0.6786996571864785,-0.2602560746796549,Offer B,Yes,0.6145750346930264,No,Yes,Fiber Optic,-1.303131934078905,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,0.711604818636872,-0.038274043962780536,0.0,0.0,0.1655883408173466,0.013145695085849656,0.677557161790749,-0.214217897152195,-0.326610557238493
0121-SNYRK,Male,-0.09013740073838244,No,0.0,Redway,1.1170362884727396,1.5978919474830833,-1.9014511918593577,-0.6786996571864785,0.7177263364014754,Offer B,No,0.01803606028197596,No,Yes,DSL,-1.303131934078905,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,0.8347040273488249,-0.903648933496373,-0.23453984631508287,0.0,0.0,-0.899567221540124,-0.44880106921455615,0.677557161790749,-0.214217897152195,-0.326610557238493
0122-OAHPZ,Female,-1.04540904697245,No,0.0,San Diego,-0.7347001774711098,-1.3530005960906104,1.1822599514273109,-0.6786996571864785,-1.034492150118883,Offer B,Yes,0.23516142612351354,Yes,Yes,Fiber Optic,0.2818779825958225,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,0.3286230262163902,-0.7807081887126703,0.0,0.0,-0.6563119375098749,-0.8158243934570152,-1.599177137108223,-0.214217897152195,-0.045775719656914904
0123-CRBRT,Female,0.9248387233853144,Yes,0.0,Monterey Park,-0.9323695442545283,-0.8701893116597371,0.7620493458552321,-0.30287752607834356,1.1659682748136602,Offer B,Yes,1.6112767993922346,Yes,Yes,DSL,0.44872113171947803,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,2.5029277687273073,0.7853167954207303,1.4326052046498308,0.0,0.0,2.5875684278718913,1.8771778865716402,0.677557161790749,-0.214217897152195,-0.326610557238493
0125-LZQXK,Male,-0.26925083440727016,No,0.0,Big Oak Flat,0.9796910881191383,0.6566610412312383,-0.23224146887072702,-0.6786996571864785,-0.7084980130918396,Offer D,Yes,1.517164439454094,No,Yes,Fiber Optic,-0.8860240612697661,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,1.2099618790668711,-0.3205702412978403,0.0,0.0,-0.06321781732710853,-0.2762336446880806,-1.599177137108223,-1.7169436438084795,-0.8882802324016493
0128-MKWSG,Female,0.2680894665993929,No,0.0,Stevenson Ranch,-1.1338091714398104,-0.7426022468685621,0.529691979767964,-0.6786996571864785,-0.2602560746796549,Offer B,No,0.01803606028197596,No,Yes,DSL,-0.3020730393369718,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,0.8347040273488249,-0.5703426036911002,-0.5001551053051915,0.0,0.0,-0.899567221540124,-0.6591247157114392,0.677557161790749,-0.214217897152195,-0.326610557238493
0129-KPTWJ,Male,-0.4483642680761578,Yes,0.0,North Highlands,1.170897151356505,1.0020604642752386,-0.7573636108882124,2.1399663261245334,1.614210213225845,Offer B,Yes,0.5760408400726851,No,Yes,Fiber Optic,0.031613258910339226,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,0.9952356858269361,1.9712494730055818,0.0,0.0,2.004634228768905,2.1336092007130882,0.677557161790749,-0.214217897152195,-0.326610557238493
0129-QMPDR,Male,1.044247679164573,Yes,0.0,La Puente,-0.9372170219140672,-0.8743164958491227,0.8194469224077201,-0.30287752607834356,0.4732307336311929,Offer B,Yes,0.14475427720655915,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,Yes,-0.833519714029658,-1.3811743483135426,-0.6245781361612491,0.0,0.0,0.5642870782845152,-0.3363710421994837,0.677557161790749,-0.214217897152195,-0.326610557238493
0130-SXOUN,Male,0.5069073781579098,No,0.0,Glenhaven,1.0540190788987343,1.1535340784479158,-1.3863138607730847,-0.6786996571864785,1.3697146104555624,Offer A,Yes,1.7291025098659702,Yes,Yes,Fiber Optic,-1.219710359517077,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,0.8347040273488249,0.8269800866463898,1.6312539981942689,0.0,0.0,2.5875684278718913,2.1549840095787043,0.677557161790749,-0.214217897152195,-0.326610557238493
0133-BMFZO,Female,-0.3886597901865286,No,0.0,Alhambra,-0.9065163300703211,-0.8598342879461737,0.7476885789663938,-0.6786996571864785,-1.2382384857607853,Offer B,Yes,0.8420749913938866,No,Yes,Fiber Optic,-0.5523377630224551,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.7260267271380618,-0.926158910366001,0.0,0.0,-0.810176915009691,-0.9707244919046032,-1.599177137108223,-0.214217897152195,0.23505911792466322
0134-XWXCE,Female,1.7607014138401236,No,0.0,Santa Monica,-1.6605684104430347,-0.8773358334629907,0.5874502349858887,-0.6786996571864785,0.4732307336311929,Offer B,Yes,-1.3136167807325057,No,Yes,DSL,-0.4689161884606273,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,-0.833519714029658,0.3606717117745895,0.43585294433921756,0.0,0.0,-0.4871236012975614,0.19447689607708996,0.677557161790749,-0.214217897152195,-0.326610557238493
0135-NMXAP,Female,0.6263163339371682,No,0.0,Lodi,0.9446815272446909,0.7801869470585495,-0.6509829007283764,-0.6786996571864785,-0.8307458144769809,Offer D,Yes,-0.820082672710444,Yes,Yes,Fiber Optic,-1.3865535086407326,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.8381971265917594,-0.5419015806340903,0.0,0.0,-0.6900427540735184,-0.6318829289015089,-1.599177137108223,-1.7169436438084795,-0.6074453948200712
0136-IFMYD,Male,1.4621790243919774,Yes,0.0,Los Angeles,-1.877089079235771,-0.9007942315354178,0.6998482907571267,-0.30287752607834356,1.4919624118407038,Offer B,Yes,-0.5214426644028002,Yes,Yes,Fiber Optic,-0.4689161884606273,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,-0.833519714029658,1.4855805748673854,2.3626337115806395,0.0,0.0,0.6428344693393061,2.051614776970783,0.677557161790749,-0.214217897152195,-0.326610557238493
0137-OCGAB,Female,-1.284226958530967,No,0.0,Fairfield,0.5638852266564705,0.8464519697212401,-1.0539180658720082,-0.6786996571864785,-1.2789877528891658,Offer E,Yes,-1.7945531712825324,Yes,Yes,Fiber Optic,1.86688789927055,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,2.5029277687273073,0.532132179510956,-0.9709282541515909,0.0,0.0,-0.8980737404611722,-1.031469902615715,-1.599177137108223,4.293959342816659,1.6392333058325539
0137-UDEUO,Female,-1.343931436420596,No,0.0,Stockton,0.9252916166065354,0.7198139669141409,-0.7254813808004308,-0.6786996571864785,-1.1974892186324049,Offer E,Yes,0.022482313507399845,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,No,0.8347040273488249,-1.4020059939263723,-0.9781875513943011,0.0,0.0,-0.8057693245083942,-1.010654186347532,-1.599177137108223,4.293959342816659,2.4817378185772885
0139-IVFJG,Female,-1.6424538258687422,Yes,0.0,Temecula,-0.48155412191741315,-1.0896996928904725,1.2659545769832374,2.1399663261245334,-1.2382384857607853,Offer B,Yes,-1.5411167374333656,No,Yes,Fiber Optic,1.86688789927055,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,-0.833519714029658,0.8574263379266788,-0.9222534525788895,0.0,0.0,-0.8882750475285371,-0.9901075333918636,-0.46080998765873704,-0.214217897152195,-0.326610557238493
0141-YEAYS,Female,1.8204058917297528,No,0.0,Fallbrook,-0.7853293885818492,-1.14830416914138,1.1405428450401498,-0.6786996571864785,-0.21950680755127444,Offer B,Yes,-1.6656118277452372,Yes,Yes,Fiber Optic,-1.553396657764388,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,-0.833519714029658,0.7324364642497018,0.05325046960184571,0.0,0.0,-0.8021995404660215,-0.19289739871193579,0.677557161790749,-0.214217897152195,-0.326610557238493
0142-GVYSN,Male,0.6263163339371682,No,0.0,Randsburg,0.03658737902440861,-0.32070146082915824,0.9206495495393058,-0.6786996571864785,-0.2602560746796549,Offer C,Yes,-0.8971510619511264,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-1.3875840854251824,-0.7807081887126703,0.0,0.0,-0.47842984152089885,-0.7600793671641961,0.677557161790749,-0.214217897152195,-0.326610557238493
0147-ESWWR,Female,1.5815879801712358,Yes,0.0,Atascadero,-0.03450895998216153,-0.30118148771240727,-0.43537968531243426,2.1399663261245334,0.26948439798929075,Offer B,Yes,-0.3925013208655049,Yes,Yes,Fiber Optic,-0.1352298902133163,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,1.2067570105110514,0.7364187408139856,0.0,0.0,0.05462148243896757,0.5946404340323987,0.677557161790749,-0.214217897152195,-0.326610557238493
0148-DCDOS,Male,-0.32895531229689934,No,0.0,Planada,1.0120076058493974,0.4586404531891903,-0.2551745046329503,-0.6786996571864785,-0.3010053418080353,Offer B,Yes,0.699053845976082,Yes,Yes,Fiber Optic,-1.219710359517077,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,0.9968381201048461,0.03606204239190253,0.0,0.0,0.15922586857856,0.07017663435276487,-1.599177137108223,-0.214217897152195,-0.326610557238493
0151-ONTOV,Female,-0.2095463565176409,No,0.0,Moorpark,-0.25049102014606023,-0.7633446993143501,0.4170850367387505,-0.6786996571864785,-1.2789877528891658,Offer E,Yes,1.0643876526650855,No,Yes,Fiber Optic,0.031613258910339226,No,No,No,No,No,No,No,Yes,Month-to-Month,No,2.5029277687273073,0.2340794038197026,-0.9750322945380471,0.0,0.0,-0.8512294314969764,-1.0212385080826882,-1.599177137108223,-0.214217897152195,-0.326610557238493
0156-FVPTA,Male,0.08897603293050522,Yes,0.0,Solvang,-0.012426006199817775,-0.6371862907834548,-0.17694669071518293,-0.30287752607834356,-0.4232531431931766,Offer D,Yes,0.13289760193876185,No,Yes,DSL,-0.1352298902133163,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-0.3011336450022259,-0.49763972571349246,0.0,0.0,-0.17191409878057706,-0.44772481596449737,-1.599177137108223,-1.7169436438084795,-0.8882802324016493
0164-APGRB,Female,0.566611856047539,No,0.0,Calistoga,0.5541902713373927,0.9851786647403405,-1.3167010215681147,-0.6786996571864785,1.614210213225845,Offer A,Yes,1.6987197794922395,Yes,Yes,Fiber Optic,-1.4699750832025604,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,1.6442215683804722,2.7432282955913045,0.0,0.0,2.5875684278718913,2.816840447166618,0.677557161790749,-0.214217897152195,-0.326610557238493
0164-XAIRP,Female,0.2680894665993929,No,0.0,La Mirada,-1.5339953826661863,-0.9297849764189788,0.8112822157843332,-0.6786996571864785,-0.34175460893641574,Offer B,Yes,-1.0972324570952052,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,Yes,-0.833519714029658,-1.4116205995938318,-0.798823334719555,0.0,0.0,-0.5895059790026158,-0.8063897058753308,0.677557161790749,-0.214217897152195,-0.326610557238493
0168-XZKBB,Female,-0.7468866575243039,Yes,0.0,Boron,0.01612025112857781,-0.5024498687498918,0.9405653249085544,2.1399663261245334,-0.5455009445783179,Offer B,Yes,-1.3047242742816576,Yes,Yes,Fiber Optic,-0.5523377630224551,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.7452559384729812,-0.3159587120463921,0.0,0.0,-0.7186981633932441,-0.46121991353504005,0.677557161790749,-0.214217897152195,-0.326610557238493
0174-QRVVY,Male,-1.5230448700894839,Yes,0.0,San Marcos,-0.7583989571399666,-1.2469559826434515,1.2025628645146722,0.07294460502979132,1.5734609460974645,Offer B,Yes,-1.203942534505381,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,0.8347040273488249,-1.225738223356276,-0.19100612759208208,0.0,0.0,-0.10644377375855928,-0.18607996335198523,0.677557161790749,-0.214217897152195,-0.326610557238493
0177-PXBAT,Male,1.880110369619382,Yes,0.0,Desert Center,-0.6716829678971046,-0.9348239568209775,2.088721565471153,1.952055260570466,0.024988795219008143,Offer B,Yes,-0.021980218746840044,Yes,Yes,Fiber Optic,-0.21865146477514405,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,-0.833519714029658,1.4839781405894756,0.6241313132512124,0.0,0.0,0.108168243074557,0.5211372291136093,0.677557161790749,-0.214217897152195,-0.326610557238493
0178-CIIKR,Female,0.8054297676060559,No,0.0,Crows Landing,0.9839999571498395,0.5015523940901083,-0.5999113587351861,-0.6786996571864785,-1.1974892186324049,Offer B,Yes,-1.6863610094638823,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,No,0.8347040273488249,-1.3988011253705523,-0.9807249957192606,0.0,0.0,-0.8897685286074889,-1.036837191551073,-0.46080998765873704,-0.214217897152195,-0.326610557238493
0178-SZBHO,Male,0.4472029002682806,Yes,0.0,Tuolumne,1.0195481266531246,0.7057461381873383,-0.20021533867188981,1.952055260570466,0.5954785350163342,Offer B,Yes,-1.8049277621418551,Yes,Yes,Fiber Optic,-0.8026024867079383,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,-0.833519714029658,0.7564729784183513,0.7665591664478523,0.0,0.0,-0.8373631274956512,0.3618063218313636,0.677557161790749,-0.214217897152195,-0.326610557238493
0181-RITDD,Male,-0.26925083440727016,Yes,0.0,San Diego,-0.7357773947287852,-1.372995707793496,1.2513231850468485,0.07294460502979132,1.2067175419420406,Offer B,Yes,-1.7552779344579539,No,Yes,Fiber Optic,-0.21865146477514405,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,0.8347040273488249,1.4278929408626269,2.005802845291552,0.0,0.0,-0.7670723798041712,1.3633123859420986,0.677557161790749,-0.214217897152195,-0.326610557238493
0186-CAERR,Male,-1.4633403921998547,No,0.0,Auburn,1.1401964595127587,1.099917949757348,-0.6155593353270598,-0.6786996571864785,1.5734609460974645,Offer B,Yes,-1.6722812075833733,Yes,Yes,Fiber Optic,1.86688789927055,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,1.6890897281619508,2.6606399989971874,0.0,0.0,-0.6512850987563298,1.915157745581021,0.677557161790749,-0.214217897152195,-0.326610557238493
0187-QSXOE,Male,1.4621790243919774,Yes,0.0,Fresno,0.1286894545556472,0.17262849265952473,0.007130795533252144,2.1399663261245334,-1.034492150118883,Offer B,Yes,1.2244527687803486,No,Yes,Fiber Optic,-0.9694456358315938,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,0.8141606124231099,-0.7391382312498554,0.0,0.0,-0.5428438018773164,-0.7457002044239625,0.677557161790749,-0.214217897152195,-0.326610557238493
